Time Number       
0 7 Food 1 1000 -1 -1 -1 End
1 7 Food 1 1000 -1 -1 -1 End
2 7 Food 1 1000 -1 -1 -1 End
3 7 Food 1 1000 -1 -1 -1 End
4 7 Food 1 1000 -1 -1 -1 End
5 7 Food 1 1000 -1 -1 -1 End
6 7 Food 1 1000 -1 -1 -1 End
7 7 Food 1 1000 -1 -1 -1 End
8 7 Food 1 1000 -1 -1 -1 End
9 7 Food 1 1000 -1 -1 -1 End
10 7 Food 1 1000 -1 -1 -1 End
11 7 Food 1 1000 -1 -1 -1 End
12 7 Food 1 1000 -1 -1 -1 End
13 7 Food 1 1000 -1 -1 -1 End
14 7 Food 1 1000 -1 -1 -1 End
15 7 Food 1 1000 -1 -1 -1 End
16 7 Food 1 1000 -1 -1 -1 End
17 7 Food 1 1000 -1 -1 -1 End
18 7 Food 1 1000 -1 -1 -1 End
19 7 Food 1 1000 -1 -1 -1 End
20 7 Food 1 1000 -1 -1 -1 End
21 7 Food 1 1000 -1 -1 -1 End
22 7 Food 1 1000 -1 -1 -1 End
23 7 Food 1 1000 -1 -1 -1 End
24 7 Food 1 1000 -1 -1 -1 End
25 7 Food 1 1000 -1 -1 -1 End
26 7 Food 1 1000 -1 -1 -1 End
27 7 Food 1 1000 -1 -1 -1 End
28 7 Food 1 1000 -1 -1 -1 End
29 7 Food 1 1000 -1 -1 -1 End
30 7 Food 1 1000 -1 -1 -1 End
31 7 Food 1 1000 -1 -1 -1 End
32 7 Food 1 1000 -1 -1 -1 End
33 7 Food 1 1000 -1 -1 -1 End
34 7 Food 1 1000 -1 -1 -1 End
35 7 Food 1 1000 -1 -1 -1 End
36 7 Food 1 1000 -1 -1 -1 End
37 7 Food 1 1000 -1 -1 -1 End
38 7 Food 1 1000 -1 -1 -1 End
39 7 Food 1 1000 -1 -1 -1 End
40 7 Food 1 1000 -1 -1 -1 End
41 7 Food 1 1000 -1 -1 -1 End
42 7 Food 1 1000 -1 -1 -1 End
43 7 Food 1 1000 -1 -1 -1 End
44 7 Food 1 1000 -1 -1 -1 End
45 7 Food 1 1000 -1 -1 -1 End
46 7 Food 1 1000 -1 -1 -1 End
47 7 Food 1 1000 -1 -1 -1 End
48 7 Food 1 1000 -1 -1 -1 End
49 7 Food 1 1000 -1 -1 -1 End
50 7 Food 1 1000 -1 -1 -1 End
51 7 Food 1 1000 -1 -1 -1 End
52 7 Food 1 1000 -1 -1 -1 End
53 7 Food 1 1000 -1 -1 -1 End
54 7 Food 1 1000 -1 -1 -1 End
55 7 Food 1 1000 -1 -1 -1 End
56 7 Food 1 1000 -1 -1 -1 End
57 7 Food 1 1000 -1 -1 -1 End
58 7 Food 1 1000 -1 -1 -1 End
59 7 Food 1 1000 -1 -1 -1 End
60 7 Food 1 1000 -1 -1 -1 End
61 7 Food 1 1000 -1 -1 -1 End
62 7 Food 1 1000 -1 -1 -1 End
63 7 Food 1 1000 -1 -1 -1 End
64 7 Food 1 1000 -1 -1 -1 End
65 7 Food 1 1000 -1 -1 -1 End
66 7 Food 1 1000 -1 -1 -1 End
67 7 Food 1 1000 -1 -1 -1 End
68 7 Food 1 1000 -1 -1 -1 End
69 7 Food 1 1000 -1 -1 -1 End
70 7 Food 1 1000 -1 -1 -1 End
71 7 Food 1 1000 -1 -1 -1 End
72 7 Food 1 1000 -1 -1 -1 End
73 7 Food 1 1000 -1 -1 -1 End
74 7 Food 1 1000 -1 -1 -1 End
75 7 Food 1 1000 -1 -1 -1 End
76 7 Food 1 1000 -1 -1 -1 End
77 7 Food 1 1000 -1 -1 -1 End
78 7 Food 1 1000 -1 -1 -1 End
79 7 Food 1 1000 -1 -1 -1 End
80 7 Food 1 1000 -1 -1 -1 End
81 7 Food 1 1000 -1 -1 -1 End
82 7 Food 1 1000 -1 -1 -1 End
83 7 Food 1 1000 -1 -1 -1 End
84 7 Food 1 1000 -1 -1 -1 End
85 7 Food 1 1000 -1 -1 -1 End
86 7 Food 1 1000 -1 -1 -1 End
87 7 Food 1 1000 -1 -1 -1 End
88 7 Food 1 1000 -1 -1 -1 End
89 7 Food 1 1000 -1 -1 -1 End
90 7 Food 1 1000 -1 -1 -1 End
91 7 Food 1 1000 -1 -1 -1 End
92 7 Food 1 1000 -1 -1 -1 End
93 7 Food 1 1000 -1 -1 -1 End
94 7 Food 1 1000 -1 -1 -1 End
95 7 Food 1 1000 -1 -1 -1 End
96 7 Food 1 1000 -1 -1 -1 End
97 7 Food 1 1000 -1 -1 -1 End
98 7 Food 1 1000 -1 -1 -1 End
99 7 Food 1 1000 -1 -1 -1 End
100 7 Food 1 1000 -1 -1 -1 End
101 7 Food 1 1000 -1 -1 -1 End
102 7 Food 1 1000 -1 -1 -1 End
103 7 Food 1 1000 -1 -1 -1 End
104 7 Food 1 1000 -1 -1 -1 End
105 7 Food 1 1000 -1 -1 -1 End
106 7 Food 1 1000 -1 -1 -1 End
107 7 Food 1 1000 -1 -1 -1 End
108 7 Food 1 1000 -1 -1 -1 End
109 7 Food 1 1000 -1 -1 -1 End
110 7 Food 1 1000 -1 -1 -1 End
111 7 Food 1 1000 -1 -1 -1 End
112 7 Food 1 1000 -1 -1 -1 End
113 7 Food 1 1000 -1 -1 -1 End
114 7 Food 1 1000 -1 -1 -1 End
115 7 Food 1 1000 -1 -1 -1 End
116 7 Food 1 1000 -1 -1 -1 End
117 7 Food 1 1000 -1 -1 -1 End
118 7 Food 1 1000 -1 -1 -1 End
119 7 Food 1 1000 -1 -1 -1 End
120 7 Food 1 1000 -1 -1 -1 End
121 7 Food 1 1000 -1 -1 -1 End
122 7 Food 1 1000 -1 -1 -1 End
123 7 Food 1 1000 -1 -1 -1 End
124 7 Food 1 1000 -1 -1 -1 End
125 7 Food 1 1000 -1 -1 -1 End
126 7 Food 1 1000 -1 -1 -1 End
127 7 Food 1 1000 -1 -1 -1 End
128 7 Food 1 1000 -1 -1 -1 End
129 7 Food 1 1000 -1 -1 -1 End
130 7 Food 1 1000 -1 -1 -1 End
131 7 Food 1 1000 -1 -1 -1 End
132 7 Food 1 1000 -1 -1 -1 End
133 7 Food 1 1000 -1 -1 -1 End
134 7 Food 1 1000 -1 -1 -1 End
135 7 Food 1 1000 -1 -1 -1 End
136 7 Food 1 1000 -1 -1 -1 End
137 7 Food 1 1000 -1 -1 -1 End
138 7 Food 1 1000 -1 -1 -1 End
139 7 Food 1 1000 -1 -1 -1 End
140 7 Food 1 1000 -1 -1 -1 End
141 7 Food 1 1000 -1 -1 -1 End
142 7 Food 1 1000 -1 -1 -1 End
143 7 Food 1 1000 -1 -1 -1 End
144 7 Food 1 1000 -1 -1 -1 End
145 7 Food 1 1000 -1 -1 -1 End
146 7 Food 1 1000 -1 -1 -1 End
147 7 Food 1 1000 -1 -1 -1 End
148 7 Food 1 1000 -1 -1 -1 End
149 7 Food 1 1000 -1 -1 -1 End
150 7 Food 1 1000 -1 -1 -1 End
151 7 Food 1 1000 -1 -1 -1 End
152 7 Food 1 1000 -1 -1 -1 End
153 7 Food 1 1000 -1 -1 -1 End
154 7 Food 1 1000 -1 -1 -1 End
155 7 Food 1 1000 -1 -1 -1 End
156 7 Food 1 1000 -1 -1 -1 End
157 7 Food 1 1000 -1 -1 -1 End
158 7 Food 1 1000 -1 -1 -1 End
159 7 Food 1 1000 -1 -1 -1 End
160 7 Food 1 1000 -1 -1 -1 End
161 7 Food 1 1000 -1 -1 -1 End
162 7 Food 1 1000 -1 -1 -1 End
163 7 Food 1 1000 -1 -1 -1 End
164 7 Food 1 1000 -1 -1 -1 End
165 7 Food 1 1000 -1 -1 -1 End
166 7 Food 1 1000 -1 -1 -1 End
167 7 Food 1 1000 -1 -1 -1 End
168 7 Food 1 1000 -1 -1 -1 End
169 7 Food 1 1000 -1 -1 -1 End
170 7 Food 1 1000 -1 -1 -1 End
171 7 Food 1 1000 -1 -1 -1 End
172 7 Food 1 1000 -1 -1 -1 End
173 7 Food 1 1000 -1 -1 -1 End
174 7 Food 1 1000 -1 -1 -1 End
175 7 Food 1 1000 -1 -1 -1 End
176 7 Food 1 1000 -1 -1 -1 End
177 7 Food 1 1000 -1 -1 -1 End
178 7 Food 1 1000 -1 -1 -1 End
179 7 Food 1 1000 -1 -1 -1 End
180 7 Food 1 1000 -1 -1 -1 End
181 7 Food 1 1000 -1 -1 -1 End
182 7 Food 1 1000 -1 -1 -1 End
183 7 Food 1 1000 -1 -1 -1 End
184 7 Food 1 1000 -1 -1 -1 End
185 7 Food 1 1000 -1 -1 -1 End
186 7 Food 1 1000 -1 -1 -1 End
187 7 Food 1 1000 -1 -1 -1 End
188 7 Food 1 1000 -1 -1 -1 End
189 7 Food 1 1000 -1 -1 -1 End
190 7 Food 1 1000 -1 -1 -1 End
191 7 Food 1 1000 -1 -1 -1 End
192 7 Food 1 1000 -1 -1 -1 End
193 7 Food 1 1000 -1 -1 -1 End
194 7 Food 1 1000 -1 -1 -1 End
195 7 Food 1 1000 -1 -1 -1 End
196 7 Food 1 1000 -1 -1 -1 End
197 7 Food 1 1000 -1 -1 -1 End
198 7 Food 1 1000 -1 -1 -1 End
199 7 Food 1 1000 -1 -1 -1 End
200 7 Food 1 1000 -1 -1 -1 End
201 7 Food 1 1000 -1 -1 -1 End
202 7 Food 1 1000 -1 -1 -1 End
203 7 Food 1 1000 -1 -1 -1 End
204 7 Food 1 1000 -1 -1 -1 End
205 7 Food 1 1000 -1 -1 -1 End
206 7 Food 1 1000 -1 -1 -1 End
207 7 Food 1 1000 -1 -1 -1 End
208 7 Food 1 1000 -1 -1 -1 End
209 7 Food 1 1000 -1 -1 -1 End
210 7 Food 1 1000 -1 -1 -1 End
211 7 Food 1 1000 -1 -1 -1 End
212 7 Food 1 1000 -1 -1 -1 End
213 7 Food 1 1000 -1 -1 -1 End
214 7 Food 1 1000 -1 -1 -1 End
215 7 Food 1 1000 -1 -1 -1 End
216 7 Food 1 1000 -1 -1 -1 End
217 7 Food 1 1000 -1 -1 -1 End
218 7 Food 1 1000 -1 -1 -1 End
219 7 Food 1 1000 -1 -1 -1 End
220 7 Food 1 1000 -1 -1 -1 End
221 7 Food 1 1000 -1 -1 -1 End
222 7 Food 1 1000 -1 -1 -1 End
223 7 Food 1 1000 -1 -1 -1 End
224 7 Food 1 1000 -1 -1 -1 End
225 7 Food 1 1000 -1 -1 -1 End
226 7 Food 1 1000 -1 -1 -1 End
227 7 Food 1 1000 -1 -1 -1 End
228 7 Food 1 1000 -1 -1 -1 End
229 7 Food 1 1000 -1 -1 -1 End
230 7 Food 1 1000 -1 -1 -1 End
231 7 Food 1 1000 -1 -1 -1 End
232 7 Food 1 1000 -1 -1 -1 End
233 7 Food 1 1000 -1 -1 -1 End
234 7 Food 1 1000 -1 -1 -1 End
235 7 Food 1 1000 -1 -1 -1 End
236 7 Food 1 1000 -1 -1 -1 End
237 7 Food 1 1000 -1 -1 -1 End
238 7 Food 1 1000 -1 -1 -1 End
239 7 Food 1 1000 -1 -1 -1 End
240 7 Food 1 1000 -1 -1 -1 End
241 7 Food 1 1000 -1 -1 -1 End
242 7 Food 1 1000 -1 -1 -1 End
243 7 Food 1 1000 -1 -1 -1 End
244 7 Food 1 1000 -1 -1 -1 End
245 7 Food 1 1000 -1 -1 -1 End
246 7 Food 1 1000 -1 -1 -1 End
247 7 Food 1 1000 -1 -1 -1 End
248 7 Food 1 1000 -1 -1 -1 End
249 7 Food 1 1000 -1 -1 -1 End
250 7 Food 1 1000 -1 -1 -1 End
251 7 Food 1 1000 -1 -1 -1 End
252 7 Food 1 1000 -1 -1 -1 End
253 7 Food 1 1000 -1 -1 -1 End
254 7 Food 1 1000 -1 -1 -1 End
255 7 Food 1 1000 -1 -1 -1 End
256 7 Food 1 1000 -1 -1 -1 End
257 7 Food 1 1000 -1 -1 -1 End
258 7 Food 1 1000 -1 -1 -1 End
259 7 Food 1 1000 -1 -1 -1 End
260 7 Food 1 1000 -1 -1 -1 End
261 7 Food 1 1000 -1 -1 -1 End
262 7 Food 1 1000 -1 -1 -1 End
263 7 Food 1 1000 -1 -1 -1 End
264 7 Food 1 1000 -1 -1 -1 End
265 7 Food 1 1000 -1 -1 -1 End
266 7 Food 1 1000 -1 -1 -1 End
267 7 Food 1 1000 -1 -1 -1 End
268 7 Food 1 1000 -1 -1 -1 End
269 7 Food 1 1000 -1 -1 -1 End
270 7 Food 1 1000 -1 -1 -1 End
271 7 Food 1 1000 -1 -1 -1 End
272 7 Food 1 1000 -1 -1 -1 End
273 7 Food 1 1000 -1 -1 -1 End
274 7 Food 1 1000 -1 -1 -1 End
275 7 Food 1 1000 -1 -1 -1 End
276 7 Food 1 1000 -1 -1 -1 End
277 7 Food 1 1000 -1 -1 -1 End
278 7 Food 1 1000 -1 -1 -1 End
279 7 Food 1 1000 -1 -1 -1 End
280 7 Food 1 1000 -1 -1 -1 End
281 7 Food 1 1000 -1 -1 -1 End
282 7 Food 1 1000 -1 -1 -1 End
283 7 Food 1 1000 -1 -1 -1 End
284 7 Food 1 1000 -1 -1 -1 End
285 7 Food 1 1000 -1 -1 -1 End
286 7 Food 1 1000 -1 -1 -1 End
287 7 Food 1 1000 -1 -1 -1 End
288 7 Food 1 1000 -1 -1 -1 End
289 7 Food 1 1000 -1 -1 -1 End
290 7 Food 1 1000 -1 -1 -1 End
291 7 Food 1 1000 -1 -1 -1 End
292 7 Food 1 1000 -1 -1 -1 End
293 7 Food 1 1000 -1 -1 -1 End
294 7 Food 1 1000 -1 -1 -1 End
295 7 Food 1 1000 -1 -1 -1 End
296 7 Food 1 1000 -1 -1 -1 End
297 7 Food 1 1000 -1 -1 -1 End
298 7 Food 1 1000 -1 -1 -1 End
299 7 Food 1 1000 -1 -1 -1 End
300 7 Food 1 1000 -1 -1 -1 End
301 7 Food 1 1000 -1 -1 -1 End
302 7 Food 1 1000 -1 -1 -1 End
303 7 Food 1 1000 -1 -1 -1 End
304 7 Food 1 1000 -1 -1 -1 End
305 7 Food 1 1000 -1 -1 -1 End
306 7 Food 1 1000 -1 -1 -1 End
307 7 Food 1 1000 -1 -1 -1 End
308 7 Food 1 1000 -1 -1 -1 End
309 7 Food 1 1000 -1 -1 -1 End
310 7 Food 1 1000 -1 -1 -1 End
311 7 Food 1 1000 -1 -1 -1 End
312 7 Food 1 1000 -1 -1 -1 End
313 7 Food 1 1000 -1 -1 -1 End
314 7 Food 1 1000 -1 -1 -1 End
315 7 Food 1 1000 -1 -1 -1 End
316 7 Food 1 1000 -1 -1 -1 End
317 7 Food 1 1000 -1 -1 -1 End
318 7 Food 1 1000 -1 -1 -1 End
319 7 Food 1 1000 -1 -1 -1 End
320 7 Food 1 1000 -1 -1 -1 End
321 7 Food 1 1000 -1 -1 -1 End
322 7 Food 1 1000 -1 -1 -1 End
323 7 Food 1 1000 -1 -1 -1 End
324 7 Food 1 1000 -1 -1 -1 End
325 7 Food 1 1000 -1 -1 -1 End
326 7 Food 1 1000 -1 -1 -1 End
327 7 Food 1 1000 -1 -1 -1 End
328 7 Food 1 1000 -1 -1 -1 End
329 7 Food 1 1000 -1 -1 -1 End
330 7 Food 1 1000 -1 -1 -1 End
331 7 Food 1 1000 -1 -1 -1 End
332 7 Food 1 1000 -1 -1 -1 End
333 7 Food 1 1000 -1 -1 -1 End
334 7 Food 1 1000 -1 -1 -1 End
335 7 Food 1 1000 -1 -1 -1 End
336 7 Food 1 1000 -1 -1 -1 End
337 7 Food 1 1000 -1 -1 -1 End
338 7 Food 1 1000 -1 -1 -1 End
339 7 Food 1 1000 -1 -1 -1 End
340 7 Food 1 1000 -1 -1 -1 End
341 7 Food 1 1000 -1 -1 -1 End
342 7 Food 1 1000 -1 -1 -1 End
343 7 Food 1 1000 -1 -1 -1 End
344 7 Food 1 1000 -1 -1 -1 End
345 7 Food 1 1000 -1 -1 -1 End
346 7 Food 1 1000 -1 -1 -1 End
347 7 Food 1 1000 -1 -1 -1 End
348 7 Food 1 1000 -1 -1 -1 End
349 7 Food 1 1000 -1 -1 -1 End
350 7 Food 1 1000 -1 -1 -1 End
351 7 Food 1 1000 -1 -1 -1 End
352 7 Food 1 1000 -1 -1 -1 End
353 7 Food 1 1000 -1 -1 -1 End
354 7 Food 1 1000 -1 -1 -1 End
355 7 Food 1 1000 -1 -1 -1 End
356 7 Food 1 1000 -1 -1 -1 End
357 7 Food 1 1000 -1 -1 -1 End
358 7 Food 1 1000 -1 -1 -1 End
359 7 Food 1 1000 -1 -1 -1 End
360 7 Food 1 1000 -1 -1 -1 End
361 7 Food 1 1000 -1 -1 -1 End
362 7 Food 1 1000 -1 -1 -1 End
363 7 Food 1 1000 -1 -1 -1 End
364 7 Food 1 1000 -1 -1 -1 End
365 7 Food 1 1000 -1 -1 -1 End
366 7 Food 1 1000 -1 -1 -1 End
367 7 Food 1 1000 -1 -1 -1 End
368 7 Food 1 1000 -1 -1 -1 End
369 7 Food 1 1000 -1 -1 -1 End
370 7 Food 1 1000 -1 -1 -1 End
371 7 Food 1 1000 -1 -1 -1 End
372 7 Food 1 1000 -1 -1 -1 End
373 7 Food 1 1000 -1 -1 -1 End
374 7 Food 1 1000 -1 -1 -1 End
375 7 Food 1 1000 -1 -1 -1 End
376 7 Food 1 1000 -1 -1 -1 End
